council,long,lat,date,site,beachbugs,id,region,rain_mm,temp_airport
Waverley Council,151.27761,-33.89151,2017-04-21,Bondi Beach,5,22,Sydney City Ocean Beaches,0,25.7
Waverley Council,151.27761,-33.89151,2017-07-17,Bondi Beach,1,22,Sydney City Ocean Beaches,0,19.9
Waverley Council,151.27761,-33.89151,2017-06-26,Bondi Beach,5,22,Sydney City Ocean Beaches,0,18.3
Waverley Council,151.27761,-33.89151,2017-06-20,Bondi Beach,4,22,Sydney City Ocean Beaches,5.6,18.4
Waverley Council,151.27761,-33.89151,2017-06-01,Bondi Beach,4,22,Sydney City Ocean Beaches,0.6,16.1
Waverley Council,151.27761,-33.89151,2017-06-14,Bondi Beach,15,22,Sydney City Ocean Beaches,5.2,18.4
Waverley Council,151.27761,-33.89151,2017-08-16,Bondi Beach,0,22,Sydney City Ocean Beaches,0.4,23.3
Waverley Council,151.27761,-33.89151,2017-08-22,Bondi Beach,10,22,Sydney City Ocean Beaches,0,18.7
Waverley Council,151.27761,-33.89151,2017-08-03,Bondi Beach,13,22,Sydney City Ocean Beaches,7.4,18.1
Waverley Council,151.27761,-33.89151,2017-09-13,Bondi Beach,3,22,Sydney City Ocean Beaches,0,35.3
Waverley Council,151.27761,-33.89151,2017-10-05,Bondi Beach,1,22,Sydney City Ocean Beaches,0,26.8
Waverley Council,151.27761,-33.89151,2017-09-25,Bondi Beach,1,22,Sydney City Ocean Beaches,0,28.8
Waverley Council,151.27761,-33.89151,2017-09-19,Bondi Beach,20,22,Sydney City Ocean Beaches,0,24.5
Waverley Council,151.27761,-33.89151,2017-09-01,Bondi Beach,2,22,Sydney City Ocean Beaches,1.8,16.6
Waverley Council,151.27761,-33.89151,2017-10-11,Bondi Beach,17,22,Sydney City Ocean Beaches,0.2,25.3
Waverley Council,151.27761,-33.89151,2017-10-23,Bondi Beach,14,22,Sydney City Ocean Beaches,8,21.3
Waverley Council,151.27761,-33.89151,2017-10-17,Bondi Beach,1,22,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.27761,-33.89151,2017-05-22,Bondi Beach,8,22,Sydney City Ocean Beaches,0.2,21
Waverley Council,151.27761,-33.89151,2017-06-08,Bondi Beach,44,22,Sydney City Ocean Beaches,57.8,17.6
Waverley Council,151.27761,-33.89151,2017-07-28,Bondi Beach,6,22,Sydney City Ocean Beaches,0,19.4
Waverley Council,151.27761,-33.89151,2017-07-24,Bondi Beach,2,22,Sydney City Ocean Beaches,0,21.4
Waverley Council,151.27761,-33.89151,2017-07-11,Bondi Beach,10,22,Sydney City Ocean Beaches,0,16.7
Waverley Council,151.27761,-33.89151,2017-06-30,Bondi Beach,19,22,Sydney City Ocean Beaches,0,15
Waverley Council,151.27761,-33.89151,2017-08-09,Bondi Beach,1,22,Sydney City Ocean Beaches,0,19.9
Waverley Council,151.27761,-33.89151,2017-09-07,Bondi Beach,14,22,Sydney City Ocean Beaches,0,21.8
Waverley Council,151.27761,-33.89151,2017-08-29,Bondi Beach,0,22,Sydney City Ocean Beaches,0,17
Waverley Council,151.27761,-33.89151,2017-09-29,Bondi Beach,0,22,Sydney City Ocean Beaches,0,27.6
Waverley Council,151.268622,-33.903069,2017-10-05,Bronte Beach,3,24,Sydney City Ocean Beaches,0,26.8
Waverley Council,151.268622,-33.903069,2017-10-17,Bronte Beach,1,24,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.268622,-33.903069,2017-09-13,Bronte Beach,5,24,Sydney City Ocean Beaches,0,35.3
Waverley Council,151.268622,-33.903069,2017-08-29,Bronte Beach,2,24,Sydney City Ocean Beaches,0,17
Waverley Council,151.268622,-33.903069,2017-08-22,Bronte Beach,3,24,Sydney City Ocean Beaches,0,18.7
Waverley Council,151.268622,-33.903069,2017-08-03,Bronte Beach,16,24,Sydney City Ocean Beaches,7.4,18.1
Waverley Council,151.268622,-33.903069,2017-08-16,Bronte Beach,2,24,Sydney City Ocean Beaches,0.4,23.3
Waverley Council,151.268622,-33.903069,2017-10-23,Bronte Beach,11,24,Sydney City Ocean Beaches,8,21.3
Waverley Council,151.268622,-33.903069,2017-09-29,Bronte Beach,0,24,Sydney City Ocean Beaches,0,27.6
Waverley Council,151.268622,-33.903069,2017-06-26,Bronte Beach,7,24,Sydney City Ocean Beaches,0,18.3
Waverley Council,151.268622,-33.903069,2017-06-30,Bronte Beach,17,24,Sydney City Ocean Beaches,0,15
Waverley Council,151.268622,-33.903069,2017-07-24,Bronte Beach,13,24,Sydney City Ocean Beaches,0,21.4
Waverley Council,151.268622,-33.903069,2017-06-20,Bronte Beach,13,24,Sydney City Ocean Beaches,5.6,18.4
Waverley Council,151.268622,-33.903069,2017-06-01,Bronte Beach,3,24,Sydney City Ocean Beaches,0.6,16.1
Waverley Council,151.268622,-33.903069,2017-10-11,Bronte Beach,7,24,Sydney City Ocean Beaches,0.2,25.3
Waverley Council,151.268622,-33.903069,2017-09-25,Bronte Beach,4,24,Sydney City Ocean Beaches,0,28.8
Waverley Council,151.268622,-33.903069,2017-05-04,Bronte Beach,9,24,Sydney City Ocean Beaches,1.2,20.1
Waverley Council,151.268622,-33.903069,2017-09-01,Bronte Beach,3,24,Sydney City Ocean Beaches,1.8,16.6
Waverley Council,151.268622,-33.903069,2017-09-07,Bronte Beach,12,24,Sydney City Ocean Beaches,0,21.8
Waverley Council,151.268622,-33.903069,2017-09-19,Bronte Beach,22,24,Sydney City Ocean Beaches,0,24.5
Waverley Council,151.268622,-33.903069,2017-08-09,Bronte Beach,0,24,Sydney City Ocean Beaches,0,19.9
Waverley Council,151.268622,-33.903069,2017-07-28,Bronte Beach,2,24,Sydney City Ocean Beaches,0,19.4
Waverley Council,151.268622,-33.903069,2017-07-17,Bronte Beach,2,24,Sydney City Ocean Beaches,0,19.9
Waverley Council,151.268622,-33.903069,2017-06-08,Bronte Beach,35,24,Sydney City Ocean Beaches,57.8,17.6
Waverley Council,151.268622,-33.903069,2017-06-14,Bronte Beach,30,24,Sydney City Ocean Beaches,5.2,18.4
Waverley Council,151.268622,-33.903069,2017-05-29,Bronte Beach,4,24,Sydney City Ocean Beaches,0,18.2
Waverley Council,151.268622,-33.903069,2017-07-11,Bronte Beach,1,24,Sydney City Ocean Beaches,0,16.7
Waverley Council,151.268622,-33.903069,2017-04-13,Bronte Beach,7,24,Sydney City Ocean Beaches,25.6,21.2
Waverley Council,151.268622,-33.903069,2017-04-28,Bronte Beach,4,24,Sydney City Ocean Beaches,0,19.2
Waverley Council,151.268622,-33.903069,2017-05-10,Bronte Beach,0,24,Sydney City Ocean Beaches,0,19.5
Waverley Council,151.268622,-33.903069,2017-05-22,Bronte Beach,20,24,Sydney City Ocean Beaches,0.2,21
Waverley Council,151.268622,-33.903069,2017-05-16,Bronte Beach,1,24,Sydney City Ocean Beaches,0.1,20.2
Waverley Council,151.268622,-33.903069,2017-02-27,Bronte Beach,27,24,Sydney City Ocean Beaches,8.2,26.6
Waverley Council,151.268622,-33.903069,2017-03-16,Bronte Beach,34,24,Sydney City Ocean Beaches,10,27.3
Waverley Council,151.268622,-33.903069,2017-03-03,Bronte Beach,130,24,Sydney City Ocean Beaches,14.2,25.1
Waverley Council,151.268622,-33.903069,2017-12-28,Bronte Beach,1,24,Sydney City Ocean Beaches,0,29.3
Waverley Council,151.268622,-33.903069,2017-12-14,Bronte Beach,2,24,Sydney City Ocean Beaches,0,36.1
Waverley Council,151.268622,-33.903069,2017-11-27,Bronte Beach,6,24,Sydney City Ocean Beaches,0,27.1
Waverley Council,151.268622,-33.903069,2017-04-21,Bronte Beach,8,24,Sydney City Ocean Beaches,0,25.7
Waverley Council,151.268622,-33.903069,2017-11-21,Bronte Beach,4,24,Sydney City Ocean Beaches,0.6,23.9
Waverley Council,151.268622,-33.903069,2017-04-07,Bronte Beach,9,24,Sydney City Ocean Beaches,0,24.2
Waverley Council,151.268622,-33.903069,2017-03-28,Bronte Beach,32,24,Sydney City Ocean Beaches,0.1,24.3
Waverley Council,151.268622,-33.903069,2017-04-03,Bronte Beach,180,24,Sydney City Ocean Beaches,32.8,21.9
Waverley Council,151.268622,-33.903069,2017-03-09,Bronte Beach,7,24,Sydney City Ocean Beaches,0.8,23.9
Waverley Council,151.268622,-33.903069,2017-03-22,Bronte Beach,26,24,Sydney City Ocean Beaches,13,31.9
Waverley Council,151.268622,-33.903069,2017-10-27,Bronte Beach,21,24,Sydney City Ocean Beaches,21.6,23.1
Waverley Council,151.268622,-33.903069,2017-02-04,Bronte Beach,10,24,Sydney City Ocean Beaches,0,32.3
Waverley Council,151.268622,-33.903069,2017-02-09,Bronte Beach,60,24,Sydney City Ocean Beaches,3.8,32.2
Waverley Council,151.268622,-33.903069,2017-01-23,Bronte Beach,4,24,Sydney City Ocean Beaches,0,35.2
Waverley Council,151.268622,-33.903069,2017-01-17,Bronte Beach,2,24,Sydney City Ocean Beaches,0,37.7
Waverley Council,151.268622,-33.903069,2017-12-08,Bronte Beach,4,24,Sydney City Ocean Beaches,0,29.8
Waverley Council,151.268622,-33.903069,2017-12-20,Bronte Beach,2,24,Sydney City Ocean Beaches,0,39.9
Waverley Council,151.268622,-33.903069,2017-12-04,Bronte Beach,110,24,Sydney City Ocean Beaches,0,18.7
Waverley Council,151.268622,-33.903069,2017-11-15,Bronte Beach,2,24,Sydney City Ocean Beaches,0,26.7
Waverley Council,151.268622,-33.903069,2017-11-09,Bronte Beach,4,24,Sydney City Ocean Beaches,0,23
Waverley Council,151.268622,-33.903069,2017-11-03,Bronte Beach,7,24,Sydney City Ocean Beaches,0,31.3
Waverley Council,151.268622,-33.903069,2017-02-15,Bronte Beach,7,24,Sydney City Ocean Beaches,20.1,27.7
Waverley Council,151.268622,-33.903069,2017-02-21,Bronte Beach,8,24,Sydney City Ocean Beaches,0,27
Waverley Council,151.268622,-33.903069,2017-01-05,Bronte Beach,9,24,Sydney City Ocean Beaches,10.4,25.5
Waverley Council,151.268622,-33.903069,2017-01-11,Bronte Beach,41,24,Sydney City Ocean Beaches,0,38.8
Waverley Council,151.268622,-33.903069,2017-01-30,Bronte Beach,8,24,Sydney City Ocean Beaches,0,36.4
Waverley Council,151.270572,-33.90056,2017-01-30,Tamarama Beach,5,23,Sydney City Ocean Beaches,0,36.4
Waverley Council,151.270572,-33.90056,2017-01-17,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,37.7
Waverley Council,151.270572,-33.90056,2017-01-11,Tamarama Beach,12,23,Sydney City Ocean Beaches,0,38.8
Waverley Council,151.270572,-33.90056,2017-01-05,Tamarama Beach,3,23,Sydney City Ocean Beaches,10.4,25.5
Waverley Council,151.270572,-33.90056,2017-02-21,Tamarama Beach,2,23,Sydney City Ocean Beaches,0,27
Waverley Council,151.270572,-33.90056,2017-11-03,Tamarama Beach,8,23,Sydney City Ocean Beaches,0,31.3
Waverley Council,151.270572,-33.90056,2017-11-09,Tamarama Beach,3,23,Sydney City Ocean Beaches,0,23
Waverley Council,151.270572,-33.90056,2017-11-15,Tamarama Beach,2,23,Sydney City Ocean Beaches,0,26.7
Waverley Council,151.270572,-33.90056,2017-12-04,Tamarama Beach,65,23,Sydney City Ocean Beaches,0,18.7
Waverley Council,151.270572,-33.90056,2017-12-20,Tamarama Beach,28,23,Sydney City Ocean Beaches,0,39.9
Waverley Council,151.270572,-33.90056,2017-12-08,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,29.8
Waverley Council,151.270572,-33.90056,2017-01-23,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,35.2
Waverley Council,151.270572,-33.90056,2017-02-04,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,32.3
Waverley Council,151.270572,-33.90056,2017-10-27,Tamarama Beach,25,23,Sydney City Ocean Beaches,21.6,23.1
Waverley Council,151.270572,-33.90056,2017-02-09,Tamarama Beach,15,23,Sydney City Ocean Beaches,3.8,32.2
Waverley Council,151.270572,-33.90056,2017-02-15,Tamarama Beach,35,23,Sydney City Ocean Beaches,20.1,27.7
Waverley Council,151.270572,-33.90056,2017-03-03,Tamarama Beach,390,23,Sydney City Ocean Beaches,14.2,25.1
Waverley Council,151.270572,-33.90056,2017-03-09,Tamarama Beach,3,23,Sydney City Ocean Beaches,0.8,23.9
Waverley Council,151.270572,-33.90056,2017-03-28,Tamarama Beach,21,23,Sydney City Ocean Beaches,0.1,24.3
Waverley Council,151.270572,-33.90056,2017-03-22,Tamarama Beach,200,23,Sydney City Ocean Beaches,13,31.9
Waverley Council,151.270572,-33.90056,2017-04-07,Tamarama Beach,15,23,Sydney City Ocean Beaches,0,24.2
Waverley Council,151.270572,-33.90056,2017-04-03,Tamarama Beach,110,23,Sydney City Ocean Beaches,32.8,21.9
Waverley Council,151.270572,-33.90056,2017-11-27,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,27.1
Waverley Council,151.270572,-33.90056,2017-04-21,Tamarama Beach,7,23,Sydney City Ocean Beaches,0,25.7
Waverley Council,151.270572,-33.90056,2017-11-21,Tamarama Beach,0,23,Sydney City Ocean Beaches,0.6,23.9
Waverley Council,151.270572,-33.90056,2017-12-14,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,36.1
Waverley Council,151.270572,-33.90056,2017-12-28,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,29.3
Waverley Council,151.270572,-33.90056,2017-02-27,Tamarama Beach,15,23,Sydney City Ocean Beaches,8.2,26.6
Waverley Council,151.270572,-33.90056,2017-03-16,Tamarama Beach,18,23,Sydney City Ocean Beaches,10,27.3
Waverley Council,151.270572,-33.90056,2017-04-28,Tamarama Beach,3,23,Sydney City Ocean Beaches,0,19.2
Waverley Council,151.270572,-33.90056,2017-04-13,Tamarama Beach,5,23,Sydney City Ocean Beaches,25.6,21.2
Waverley Council,151.270572,-33.90056,2017-05-16,Tamarama Beach,1,23,Sydney City Ocean Beaches,0.1,20.2
Waverley Council,151.270572,-33.90056,2017-05-22,Tamarama Beach,14,23,Sydney City Ocean Beaches,0.2,21
Waverley Council,151.270572,-33.90056,2017-05-29,Tamarama Beach,3,23,Sydney City Ocean Beaches,0,18.2
Waverley Council,151.270572,-33.90056,2017-05-10,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,19.5
Waverley Council,151.270572,-33.90056,2017-05-04,Tamarama Beach,6,23,Sydney City Ocean Beaches,1.2,20.1
Waverley Council,151.270572,-33.90056,2017-07-17,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,19.9
Waverley Council,151.270572,-33.90056,2017-06-20,Tamarama Beach,7,23,Sydney City Ocean Beaches,5.6,18.4
Waverley Council,151.270572,-33.90056,2017-06-01,Tamarama Beach,4,23,Sydney City Ocean Beaches,0.6,16.1
Waverley Council,151.270572,-33.90056,2017-06-08,Tamarama Beach,54,23,Sydney City Ocean Beaches,57.8,17.6
Waverley Council,151.270572,-33.90056,2017-06-14,Tamarama Beach,45,23,Sydney City Ocean Beaches,5.2,18.4
Waverley Council,151.270572,-33.90056,2017-08-03,Tamarama Beach,11,23,Sydney City Ocean Beaches,7.4,18.1
Waverley Council,151.270572,-33.90056,2017-09-13,Tamarama Beach,4,23,Sydney City Ocean Beaches,0,35.3
Waverley Council,151.270572,-33.90056,2017-09-25,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,28.8
Waverley Council,151.270572,-33.90056,2017-10-05,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,26.8
Waverley Council,151.270572,-33.90056,2017-09-01,Tamarama Beach,3,23,Sydney City Ocean Beaches,1.8,16.6
Waverley Council,151.270572,-33.90056,2017-09-19,Tamarama Beach,26,23,Sydney City Ocean Beaches,0,24.5
Waverley Council,151.270572,-33.90056,2017-10-11,Tamarama Beach,4,23,Sydney City Ocean Beaches,0.2,25.3
Waverley Council,151.270572,-33.90056,2017-10-17,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,25.4
Waverley Council,151.270572,-33.90056,2017-10-23,Tamarama Beach,17,23,Sydney City Ocean Beaches,8,21.3
Waverley Council,151.270572,-33.90056,2017-07-28,Tamarama Beach,2,23,Sydney City Ocean Beaches,0,19.4
Waverley Council,151.270572,-33.90056,2017-07-24,Tamarama Beach,9,23,Sydney City Ocean Beaches,0,21.4
Waverley Council,151.270572,-33.90056,2017-06-26,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,18.3
Waverley Council,151.270572,-33.90056,2017-06-30,Tamarama Beach,27,23,Sydney City Ocean Beaches,0,15
Waverley Council,151.270572,-33.90056,2017-07-11,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,16.7
Waverley Council,151.270572,-33.90056,2017-08-16,Tamarama Beach,0,23,Sydney City Ocean Beaches,0.4,23.3
Waverley Council,151.270572,-33.90056,2017-08-09,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,19.9
Waverley Council,151.270572,-33.90056,2017-08-22,Tamarama Beach,3,23,Sydney City Ocean Beaches,0,18.7
Waverley Council,151.270572,-33.90056,2017-08-29,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,17
Waverley Council,151.270572,-33.90056,2017-09-07,Tamarama Beach,7,23,Sydney City Ocean Beaches,0,21.8
Waverley Council,151.270572,-33.90056,2017-09-29,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,27.6
Randwick Council,151.267505,-33.914486,2018-09-19,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,29.9
Randwick Council,151.267505,-33.914486,2018-09-28,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,31.3
Randwick Council,151.267505,-33.914486,2018-10-05,Clovelly Beach,34,25,Sydney City Ocean Beaches,30.2,16
Randwick Council,151.267505,-33.914486,2018-10-11,Clovelly Beach,NA,25,Sydney City Ocean Beaches,17.4,17.7
Randwick Council,151.267505,-33.914486,2018-10-16,Clovelly Beach,NA,25,Sydney City Ocean Beaches,6.4,24.7
Randwick Council,151.267505,-33.914486,2018-01-03,Clovelly Beach,1,25,Sydney City Ocean Beaches,4,23.8
Randwick Council,151.267505,-33.914486,2018-01-09,Clovelly Beach,71,25,Sydney City Ocean Beaches,15.6,32.8
Randwick Council,151.267505,-33.914486,2018-01-15,Clovelly Beach,30,25,Sydney City Ocean Beaches,1.6,23.4
Randwick Council,151.267505,-33.914486,2018-01-25,Clovelly Beach,6,25,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.267505,-33.914486,2018-02-13,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,28.8
Randwick Council,151.267505,-33.914486,2018-03-20,Clovelly Beach,5,25,Sydney City Ocean Beaches,0,26.3
Randwick Council,151.267505,-33.914486,2018-03-26,Clovelly Beach,23,25,Sydney City Ocean Beaches,7,27.8
Randwick Council,151.267505,-33.914486,2018-04-10,Clovelly Beach,8,25,Sydney City Ocean Beaches,0.8,24.5
Randwick Council,151.267505,-33.914486,2018-04-16,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,30.8
Randwick Council,151.267505,-33.914486,2018-04-27,Clovelly Beach,32,25,Sydney City Ocean Beaches,0,20.1
Randwick Council,151.267505,-33.914486,2018-05-07,Clovelly Beach,5,25,Sydney City Ocean Beaches,0,25.9
Randwick Council,151.267505,-33.914486,2018-05-11,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,18.1
Randwick Council,151.267505,-33.914486,2018-05-23,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,20.4
Randwick Council,151.267505,-33.914486,2018-05-29,Clovelly Beach,5,25,Sydney City Ocean Beaches,0,25.4
Randwick Council,151.267505,-33.914486,2018-07-10,Clovelly Beach,24,25,Sydney City Ocean Beaches,0,16.7
Randwick Council,151.267505,-33.914486,2018-08-01,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,21.4
Randwick Council,151.267505,-33.914486,2018-08-14,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,22.9
Randwick Council,151.267505,-33.914486,2018-08-24,Clovelly Beach,2,25,Sydney City Ocean Beaches,3.8,17.7
Randwick Council,151.267505,-33.914486,2018-09-12,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,26.9
Randwick Council,151.267505,-33.914486,2018-09-24,Clovelly Beach,6,25,Sydney City Ocean Beaches,0.4,16.7
Randwick Council,151.267505,-33.914486,2018-01-19,Clovelly Beach,30,25,Sydney City Ocean Beaches,0,32
Randwick Council,151.267505,-33.914486,2018-02-01,Clovelly Beach,3,25,Sydney City Ocean Beaches,0.8,22.1
Randwick Council,151.267505,-33.914486,2018-02-07,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,29.1
Randwick Council,151.267505,-33.914486,2018-02-19,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,28.8
Randwick Council,151.267505,-33.914486,2018-02-25,Clovelly Beach,23,25,Sydney City Ocean Beaches,0,21.8
Randwick Council,151.267505,-33.914486,2018-03-02,Clovelly Beach,46,25,Sydney City Ocean Beaches,0,25
Randwick Council,151.267505,-33.914486,2018-03-08,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,25.4
Randwick Council,151.267505,-33.914486,2018-03-14,Clovelly Beach,45,25,Sydney City Ocean Beaches,10,28.2
Randwick Council,151.267505,-33.914486,2018-04-03,Clovelly Beach,NA,25,Sydney City Ocean Beaches,1.2,24.4
Randwick Council,151.267505,-33.914486,2018-04-20,Clovelly Beach,NA,25,Sydney City Ocean Beaches,0,23.2
Randwick Council,151.267505,-33.914486,2018-05-02,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.267505,-33.914486,2018-05-17,Clovelly Beach,12,25,Sydney City Ocean Beaches,0.1,21.9
Randwick Council,151.267505,-33.914486,2018-06-04,Clovelly Beach,0,25,Sydney City Ocean Beaches,5.4,17
Randwick Council,151.267505,-33.914486,2018-06-08,Clovelly Beach,21,25,Sydney City Ocean Beaches,0.2,19
Randwick Council,151.267505,-33.914486,2018-06-14,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,20.4
Randwick Council,151.267505,-33.914486,2018-06-21,Clovelly Beach,6,25,Sydney City Ocean Beaches,11,16.4
Randwick Council,151.267505,-33.914486,2018-06-27,Clovelly Beach,9,25,Sydney City Ocean Beaches,3.6,16.9
Randwick Council,151.267505,-33.914486,2018-07-04,Clovelly Beach,2,25,Sydney City Ocean Beaches,0.1,20.5
Randwick Council,151.267505,-33.914486,2018-07-16,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,19
Randwick Council,151.267505,-33.914486,2018-07-20,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,21.3
Randwick Council,151.267505,-33.914486,2018-07-26,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,18.8
Randwick Council,151.267505,-33.914486,2018-08-08,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,20.5
Randwick Council,151.267505,-33.914486,2018-08-21,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,18.1
Randwick Council,151.267505,-33.914486,2018-08-30,Clovelly Beach,10,25,Sydney City Ocean Beaches,0,16.8
Randwick Council,151.267505,-33.914486,2018-09-05,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,17.8
Randwick Council,151.25817,-33.92076,2018-08-30,Coogee Beach,9,26,Sydney City Ocean Beaches,0,16.8
Randwick Council,151.25817,-33.92076,2018-08-21,Coogee Beach,3,26,Sydney City Ocean Beaches,0,18.1
Randwick Council,151.25817,-33.92076,2018-07-16,Coogee Beach,4,26,Sydney City Ocean Beaches,0,19
Randwick Council,151.25817,-33.92076,2018-07-20,Coogee Beach,6,26,Sydney City Ocean Beaches,0,21.3
Randwick Council,151.25817,-33.92076,2018-06-08,Coogee Beach,15,26,Sydney City Ocean Beaches,0.2,19
Randwick Council,151.25817,-33.92076,2018-05-23,Coogee Beach,6,26,Sydney City Ocean Beaches,0,20.4
Randwick Council,151.25817,-33.92076,2018-05-07,Coogee Beach,4,26,Sydney City Ocean Beaches,0,25.9
Randwick Council,151.25817,-33.92076,2018-04-20,Coogee Beach,8,26,Sydney City Ocean Beaches,0,23.2
Randwick Council,151.25817,-33.92076,2018-04-16,Coogee Beach,0,26,Sydney City Ocean Beaches,0,30.8
Randwick Council,151.25817,-33.92076,2018-03-08,Coogee Beach,0,26,Sydney City Ocean Beaches,0,25.4
Randwick Council,151.25817,-33.92076,2018-03-20,Coogee Beach,5,26,Sydney City Ocean Beaches,0,26.3
Randwick Council,151.25817,-33.92076,2018-03-14,Coogee Beach,45,26,Sydney City Ocean Beaches,10,28.2
Randwick Council,151.25817,-33.92076,2018-03-02,Coogee Beach,45,26,Sydney City Ocean Beaches,0,25
Randwick Council,151.25817,-33.92076,2018-02-25,Coogee Beach,23,26,Sydney City Ocean Beaches,0,21.8
Randwick Council,151.25817,-33.92076,2018-02-19,Coogee Beach,6,26,Sydney City Ocean Beaches,0,28.8
Randwick Council,151.25817,-33.92076,2018-02-07,Coogee Beach,5,26,Sydney City Ocean Beaches,0,29.1
Randwick Council,151.25817,-33.92076,2018-01-25,Coogee Beach,3,26,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.25817,-33.92076,2018-10-11,Coogee Beach,NA,26,Sydney City Ocean Beaches,17.4,17.7
Randwick Council,151.25817,-33.92076,2018-10-16,Coogee Beach,NA,26,Sydney City Ocean Beaches,6.4,24.7
Randwick Council,151.25817,-33.92076,2018-10-05,Coogee Beach,47,26,Sydney City Ocean Beaches,30.2,16
Randwick Council,151.25817,-33.92076,2018-09-19,Coogee Beach,18,26,Sydney City Ocean Beaches,0,29.9
Randwick Council,151.25817,-33.92076,2018-09-05,Coogee Beach,11,26,Sydney City Ocean Beaches,0,17.8
Randwick Council,151.25817,-33.92076,2018-08-24,Coogee Beach,65,26,Sydney City Ocean Beaches,3.8,17.7
Randwick Council,151.25817,-33.92076,2018-08-14,Coogee Beach,1,26,Sydney City Ocean Beaches,0,22.9
Randwick Council,151.25817,-33.92076,2018-08-01,Coogee Beach,5,26,Sydney City Ocean Beaches,0,21.4
Randwick Council,151.25817,-33.92076,2018-08-08,Coogee Beach,0,26,Sydney City Ocean Beaches,0,20.5
Randwick Council,151.25817,-33.92076,2018-07-26,Coogee Beach,0,26,Sydney City Ocean Beaches,0,18.8
Randwick Council,151.25817,-33.92076,2018-06-27,Coogee Beach,15,26,Sydney City Ocean Beaches,3.6,16.9
Randwick Council,151.25817,-33.92076,2018-07-10,Coogee Beach,31,26,Sydney City Ocean Beaches,0,16.7
Randwick Council,151.25817,-33.92076,2018-06-14,Coogee Beach,11,26,Sydney City Ocean Beaches,0,20.4
Randwick Council,151.25817,-33.92076,2018-06-21,Coogee Beach,38,26,Sydney City Ocean Beaches,11,16.4
Randwick Council,151.25817,-33.92076,2018-07-04,Coogee Beach,3,26,Sydney City Ocean Beaches,0.1,20.5
Randwick Council,151.25817,-33.92076,2018-05-11,Coogee Beach,8,26,Sydney City Ocean Beaches,0,18.1
Randwick Council,151.25817,-33.92076,2018-06-04,Coogee Beach,14,26,Sydney City Ocean Beaches,5.4,17
Randwick Council,151.25817,-33.92076,2018-05-29,Coogee Beach,0,26,Sydney City Ocean Beaches,0,25.4
Randwick Council,151.25817,-33.92076,2018-05-17,Coogee Beach,8,26,Sydney City Ocean Beaches,0.1,21.9
Randwick Council,151.25817,-33.92076,2018-05-02,Coogee Beach,22,26,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.25817,-33.92076,2018-04-27,Coogee Beach,2,26,Sydney City Ocean Beaches,0,20.1
Randwick Council,151.25817,-33.92076,2018-03-26,Coogee Beach,26,26,Sydney City Ocean Beaches,7,27.8
Randwick Council,151.25817,-33.92076,2018-04-10,Coogee Beach,8,26,Sydney City Ocean Beaches,0.8,24.5
Randwick Council,151.25817,-33.92076,2018-04-03,Coogee Beach,6,26,Sydney City Ocean Beaches,1.2,24.4
Randwick Council,151.25817,-33.92076,2018-02-13,Coogee Beach,61,26,Sydney City Ocean Beaches,0,28.8
